requirement_id	claim_sha256	formal_file	formal_declarations	implementation_refs	test_refs	test_classes	formal_status	conformance_status	notes
P6-09	6a274f121f2919d837dbc11d0f4e7aa20981d1512883b4ef1baa8a963e87e48a	docs/section3-repair-audit/formal/Phase6OrbitCanonicalization.lean	distinct_roots_collide_under_rootless_key;rootless_key_is_not_injective;rooted_key_is_injective	src/is/fivefivefive/CanDis/theory/BinderOccurrenceAutomorphismCertificate.java#create;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#binderRoot;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#binderOccurrence;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#derivedBinderOccurrenceKey	src/is/fivefivefive/CanDis/theory/TheoryCanonicalizationTest.java#testNestedSameDescriptorOccurrences;src/is/fivefivefive/CanDis/theory/CertificateBundleWriterTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	The rootless collision and rooted injectivity are proved abstractly and dual-root mutations pass; Java StructuralKey/content-ID refinement remains bounded
P6-10	27490ad0179b6c1b991380cda7a4a6d698d969eee454f90920862b4c16c64761	docs/section3-repair-audit/formal/Phase6OrbitCanonicalization.lean	stream_summary_retains_only_minimum_and_count;s7_stabilizer_state_is_strictly_smaller_than_orbit	src/is/fivefivefive/CanDis/theory/TypedRenamingEnumerator.java#forEachChecked;src/is/fivefivefive/CanDis/theory/FinitePermutationTraversal.java#forEach;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#orbitSummary;src/is/fivefivefive/CanDis/theory/CertificateBundleWriter.java#producerOrbitSummary	src/is/fivefivefive/CanDis/theory/TheoryCanonicalizationTest.java#testStabilizerTraversalDifferential;src/is/fivefivefive/CanDis/theory/Phase6SemanticOrderProducerRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Production candidate terms are folded online to one minimum and S7 emits 5040 actions from context-bounded stabilizer state; explicit certificate witness ledgers, verifier completeness ledgers, and the exhaustive oracle are outside this precisely bounded retention claim
P6-11	e7ebd891d005c44dbaa58c5b4684fc9862849738159688111f38f8c1a7c09f8d	docs/section3-repair-audit/formal/Phase6OrbitCanonicalization.lean	schema_v10_admits_complete_contract;only_schema_v10_admits_complete_contract;historical_and_future_schemas_reject_complete_contract;rooted_key_is_injective;witness_unfold_is_definitional	certificate-verifier/src/org/acgn/cert/Bundle.java#SCHEMA_VERSION;certificate-verifier/src/org/acgn/cert/Bundle.java#parse;certificate-verifier/src/org/acgn/cert/IndependentVerifier.java#verify	certificate-verifier/test/org/acgn/cert/VerifierTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	One formal module admits the complete rooted/CALL/transition/witness/subtype-boundary/correlated-DAG contract only at v10; standalone mutations reject v5/v6/v7/v8/v9 relabeling, while source-hierarchy authority and complete Java-parser refinement remain open
P6-12	81348c205914caa38cb968d9ae5d8003ee87f20b7ae4540d6b1f8a5b74c21e0b	docs/section3-repair-audit/formal/Phase6OrbitCanonicalization.lean	producer_and_verifier_candidate_orders_are_identical;candidate_key_order_is_total;equal_complete_candidate_sets_have_equal_ordered_keys	src/is/fivefivefive/CanDis/theory/CanonicalPermutationPresentation.java#orbitCandidateOrder;src/is/fivefivefive/CanDis/theory/ProductionGraphCanonicalizer.java#considerRenaming;certificate-verifier/src/org/acgn/cert/CanonicalProfileVerifier.java#compareCandidates;certificate-verifier/src/org/acgn/cert/SemanticEvidenceVerifier.java#verifyProducerOrbitOrders	src/is/fivefivefive/CanDis/theory/Phase6SemanticOrderProducerRegressionTest.java#main;certificate-verifier/test/org/acgn/cert/Phase6SemanticOrderVerifierRegressionTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerSemanticEvidenceMutationTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	Equal abstract complete candidate lists use one exact order and focused producer/verifier probes pass; complete free/leader/binder/container candidate-set refinement remains open
P6-13	8a84a56322463d2907cad93c9d40a45df948b23fbdb49071c19c3de9a52bb849	docs/section3-repair-audit/formal/Phase6OrbitCanonicalization.lean	pair_comparison_preserves_separate_derivation_owners;pair_result_compares_exact_least_shapes	certificate-verifier/src/org/acgn/cert/IndependentVerifier.java#verifyPair;certificate-verifier/src/org/acgn/cert/IndependentVerifier.java#commonKernelEndpoint;certificate-verifier/src/org/acgn/cert/IndependentVerifier.java#requireCompatibleVocabulary	certificate-verifier/test/org/acgn/cert/VerifierTest.java#main;certificate-verifier/test/org/acgn/cert/ProducerBundleInspectionTest.java#main;certificate-verifier/test/org/acgn/cert/Phase6SemanticOrderVerifierRegressionTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	The abstract PAIR model preserves separate derivation owners and compares exact least-shape keys; Java tests cover selected positive and substitution cases without universal pair refinement
M-01	411f909cf04e36c7cf147a39e439a8ac4e1f125648ac8bc49ff04e7641f52fb0	docs/section3-repair-audit/formal/RepairMetricSemantics.lean	decomposition_is_additive	src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#evaluate	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	Additive abstract decomposition and Java component checks are mapped; complete observation/algorithm refinement remains open
M-02	7a030f495ce3d5c53c5a03316e4471ec0ec56136f0dbad8f568610e31259412c	docs/section3-repair-audit/formal/RepairMetricSemantics.lean	equal_quantifier_tuple_costs_zero;unequal_quantifier_tuple_costs_one;every_quantifier_edit_is_one_unit;paid_parameter_modification_authorizes_its_exact_pair;selected_positional_parameter_diagonal_authorizes_its_exact_pair;selected_positional_parameter_diagonal_does_not_authorize_coordinate;paid_correspondence_has_no_duplicate_left;paid_correspondence_has_no_duplicate_right	src/is/fivefivefive/CanDis/metric/RepairView.java#sameRepairTuple;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#QuantificationAlignmentSpace;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#QuantifierEditComponent;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#addInjectiveCorrespondence	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;src/is/fivefivefive/CanDis/metric/ConcreteRepairMetricRefinementTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	DIRECT-BOUNDED	Tuple and selected-correspondence obligations are proved; 1,156 positional-parameter reference cases independently enumerate every tied minimum edit plan, while unbounded Java edit-plan refinement remains open
M-03	153d1ab1172fc03481af938c9ec7933e2c021a0e8fa37d1179b351bb7630cb0d	docs/section3-repair-audit/formal/RepairMetricSemantics.lean	equal_fixture_keys_do_not_authorize_a_kernel_check;certified_projection_pair_authorizes_a_kernel_check;alpha_distance_is_exact_pairwise_minimum;singleton_alignment_is_compatible;nonmaximum_empty_alignment_is_not_admissible;same_coordinate_without_paid_edit_is_not_authorized;paid_parameter_modification_authorizes_its_exact_pair;selected_positional_parameter_diagonal_authorizes_its_exact_pair;bound_and_same_spelled_free_variables_cost_one_both_directions;parameter_evidence_cannot_claim_orbit_or_prenex_authority;uncertified_matrix_evidence_retains_nonempty_path;certified_prenex_compatibility_ignores_obsolete_source_path;uncertified_prenex_paths_are_not_erased;certified_prenex_compatibility_requires_explicit_exchange_alignment;parameter_compatibility_requires_its_coordinate;repeated_coordinate_requires_one_orbit;crossing_exchange_blocks_are_rejected;distinct_owners_separate_equal_local_exchange_ids;all_and_some_ignore_presentation_path;nonexchangeable_quantifiers_split_distinct_paths;nonexchangeable_distinct_path_advances_exchange_class;continuous_all_run_preserves_exchange_class;maximum_scoped_matching_uses_only_owned_compatible_bindings;maximum_scoped_matching_preserves_certified_orbits;split_target_orbits_block_a_dynamic_pairing;scoped_problem_contains_one_entry_per_global_identity;maximum_scoped_matching_has_maximum_cardinality;optimal_scoped_matching_minimizes_matrix_cost_among_maximum;repeated_temporal_owner_occurrences_share_one_mapping;coherent_phase_reindex_preserves_repeated_owner_identity;canonical_phase_reindex_is_injective_on_matrix_identities;complete_two_coordinate_orbit_ledger_is_accepted;split_two_coordinate_orbit_ledger_is_rejected;bounded_three_coordinate_enumerator_is_complete;every_bounded_three_coordinate_candidate_is_evaluated	src/is/fivefivefive/CanDis/metric/RepairView.java#fromCertifiedProjection;src/is/fivefivefive/CanDis/metric/RepairView.java#requireCertifiedProjection;src/is/fivefivefive/CanDis/metric/RepairView.java#prenexPathErasureCertified;src/is/fivefivefive/CanDis/metric/RepairProjection.java#projectComponents;src/is/fivefivefive/CanDis/metric/RepairProjection.java#reindexPhase;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#evaluate;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#forEachGlobalScopeAlignment;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#maximumGlobalCompatibleMatches;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#searchGlobalMappings;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#preservesCertifiedOrbitRelations;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#globalCompatible;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#globalBaseCompatible;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#GlobalBindingIndex;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#addInjectiveCorrespondence;src/is/fivefivefive/CanDis/theory/TheoryAlloyAdapter.java#sameExchangeRun	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main;src/is/fivefivefive/CanDis/metric/ConcreteRepairMetricRefinementTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Public kernel checking accepts only sealed projections minted from matching frozen adapter results; fixture-supplied keys remain test-only. Path erasure requires certified projection, and owner/payload/exchange orbit ledgers must be complete. Zero-cost mappings preserve orbit relations and repeated inherited occurrences share one identity across coherent temporal reindexing. Parameters cannot claim binder orbits or path-erasure authority; uncertified quantified bindings retain nonempty paths. Parameter positions, owner-scoped injective/order-preserving exchange maps, paid fixed pairs, and minimum cost among maximum-cardinality candidates remain explicit. The 2,266-check suite includes an independent exhaustive oracle over every length-three use pattern and all permutations of up to three coordinates; the 13-task CORRECT-pool reproducer passes. Unbounded all-and-only Java candidate-generation refinement remains open.
M-04	daafd9ba0fbc0819031fb1db0713ab6e57f11a2d46b43e65334a707aa5c24620	docs/section3-repair-audit/formal/RepairMetricSemantics.lean	aci_distance_is_exact_minimum_cost_assignment;exact_minimum_does_not_use_positional_choice;assignment_minimization_can_choose_crossed_pairs;two_maximum_java_int_costs_do_not_fit_java_int;checked_assignment_boundary_must_reject_two_maximum_costs	src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#unorderedDistance;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#minimumAssignmentCost	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/metric/ConcreteRepairMetricRefinementTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	Two hundred ten deterministic matrices through dimension six equal exhaustive assignment; malformed/negative matrices reject and the former two-MAX overflow fails closed; universal Hungarian refinement remains open
M-05	ae25f1591bf2444e4a790eecefc661e0d7fb664f85f4489880e5ff3fd4df71e5	docs/section3-repair-audit/formal/OrderedTreeEditDistance.lean	ordered_forest_recurrence;empty_forest_insert_cost_is_node_count;empty_forest_delete_cost_is_node_count;deleting_internal_unary_node_costs_one;inserting_internal_unary_node_costs_one	src/is/fivefivefive/CanDis/core/OrderedTreeEditDistance.java#computeForestDistance;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#temporalDistance;src/is/fivefivefive/CanDis/core/CanonicalDistance.java#treeDistance	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#exhaustiveOrderedMappingDistance;src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#mappingCompatible	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	Lean 4.33.0 proves the unit ordered-forest recurrence and decisive promotion witnesses; 49 bounded tree pairs agree with an independent exhaustive ordered-mapping oracle, plus relabel/order/null boundaries; structural coverage and Java-to-contract refinement remain open
M-06	78c9f0d452f13eabb45b8498cb31675eae64bc22b1ba03b500ecae11f5626b35	docs/section3-repair-audit/formal/ConcreteRepairMetric.lean	boundedVectorExpectations;profileMismatchIsFirst;temporalQuantifierMatrixCompositionIsAdditive;matrixOperandDeletionRemovesTheWholeSubtree	src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#updateCost;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#sequenceDistance;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#unorderedDistance;src/is/fivefivefive/CanDis/metric/RepairView.java#size	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/metric/ConcreteRepairMetricRefinementTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	DIRECT-BOUNDED	The claim now matches established Fast Rewrite subtree-operand units; Lean and Java fix A(X)-to-X at cost two, while the general matrix recurrence refinement remains open
M-07	30b8d68cd64575f4f43092267b09821ce508aa0acf5aa17d714ee089dfd1b8bc	docs/section3-repair-audit/formal/PhaseA2DependentChains.lean	readable_spelling_is_not_an_edit;exact_type_change_is_one_edit	src/is/fivefivefive/CanDis/metric/RepairView.java#semanticPayload;src/is/fivefivefive/CanDis/metric/RepairView.java#lexicalVariable;src/is/fivefivefive/CanDis/metric/RepairProjection.java#projectNode;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#updateCost	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PROVED	PARTIAL	Readable renaming and exact type-change edit units are proved and directly probed; readable fast-IR edit-path rendering is not yet certified against the count
M-08	49ce4ec35da6198f8a0d4d474bb1285a9036dfd0fb679f18e74acc339d701e71	docs/section3-repair-audit/formal/RepairMetricSemantics.lean	two_maximum_java_int_costs_do_not_fit_java_int;checked_assignment_boundary_must_reject_two_maximum_costs;same_coordinate_without_paid_edit_is_not_authorized	src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#evaluate;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#MutableStats;src/is/fivefivefive/CanDis/metric/QuotientRepairDistance.java#ResourceLimitException	src/is/fivefivefive/CanDis/metric/QuotientRepairDistanceTest.java#main;src/is/fivefivefive/CanDis/CanonicalAlloyPipelineTest.java#main	NOMINAL+BOUNDARY+ROBUSTNESS	PARTIAL	PARTIAL	Checked arithmetic and declared exact-search bounds fail closed in Java and bounded counterexamples pass; complete pruning/candidate-generation refinement remains open
